nohup: ignoring input
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
failed to open /dev/dri/renderD129: Permission denied
# 2026-01-09 00:01:27.163782

# field.xml config.pdb
#   401 molecules 10704 atoms 11016 bonds
# Box vectors (nm):
#     x      y      z
#     4.02   0.00   0.00
#    -2.01   3.48   0.00
#     0.00   0.00  13.00
# Langevin integrator 323.0 K
#   barostat (1.0, 1.0, 0.0)
# coordinates and velocities from state-eq.xml
# platform OpenCL
#   DeviceIndex 0
#   DeviceName NVIDIA GeForce RTX 4060
#   OpenCLPlatformIndex 0
#   OpenCLPlatformName NVIDIA CUDA
#   Precision single
#   UseCpuPme false
#   DisablePmeStream false
# PotentielEnergy 28113.71541082603 kJ/mol
#   HarmonicBondForce 8993.811849594116 kJ/mol
688000	28456.865629584878	65148.38125458488	323.85241949919134	0.8284766916891514	128
689000	28762.55577960331	65264.36827960331	322.1780319746829	0.828945785860271	128
690000	28587.697651544935	65402.002339044935	324.93619961296696	0.828497331163608	128
691000	29147.401960664196	66131.2886794142	326.43299117876643	0.8276026595640804	128
692000	28511.33602276916	65433.94539776916	325.8921354606015	0.8278172207212602	128
693000	28735.253542445018	65294.71057369502	322.6868231924403	0.8262777088564718	128
694000	28595.73255299707	64875.45911549707	320.2178221831005	0.8277803202496827	128
695000	28612.209195251635	65471.541226501635	325.3336270282336	0.8298890441423443	128
696000	28533.898145688	64810.296583188	320.1884469633723	0.8284134724364922	128
697000	28603.05807488103	65578.45260613103	326.35803609931907	0.8272101621766629	128
698000	28311.69483372796	64889.90186497796	322.8523173880922	0.8280355458796068	128
699000	28165.910227303626	64392.601633553626	319.74971495510755	0.8301674804404039	128
700000	28405.708343122795	64888.052093122795	322.0061938348643	0.8277856306738826	128
701000	27819.70784050366	64260.22346550366	321.6370038667307	0.8285191736363344	128
702000	28594.85645674012	65474.13770674012	325.50970595681576	0.8262236370590355	128
703000	28186.631454406015	65128.662704406015	326.0635598649309	0.8271331781883682	128
704000	28449.060346829414	64823.122846829414	321.05046485497434	0.8290817336671272	128
705000	28012.316177873465	64902.347427873465	325.60458929565624	0.8272505118519309	128
706000	28746.81812999025	65162.55250499025	321.41827570481075	0.8280184677807444	128
707000	28874.984600366908	65491.21897536691	323.1879603036488	0.8287002480915682	128
708000	28444.80495034886	65209.82057534886	324.50115674614693	0.8280708172591804	128
709000	28527.940864228818	65588.30414547882	327.1080006292818	0.828630009174716	128
710000	28364.17537942948	64372.38631692948	317.82132831823077	0.8276436541603288	128
711000	28940.446741845808	65893.94674184581	326.164787147938	0.8269802651793859	128
712000	28525.372032933694	65050.762657933694	322.38614092571515	0.8285733680259425	128
713000	28448.530793792335	65417.944856292335	326.3052503464976	0.8296464035533657	128
714000	28569.941428701684	65560.71486620168	326.4937758177111	0.8284168051085633	128
715000	27588.90992849623	63497.95680349623	316.9460708909766	0.8294189376466066	128
716000	28653.94436174142	65661.45608049142	326.6415138652879	0.8286341844666052	128
717000	28580.761089262844	65286.10093301284	323.9744369905272	0.8275312443984717	128
718000	28716.98359673476	65188.71406548476	321.9125172245338	0.8269805617694602	128
719000	28471.2916725892	65356.3229225892	325.560457510149	0.8283793608516249	128
720000	28433.70711360185	64767.04305110185	320.6909976708354	0.8276994274305899	128
721000	28131.361669737613	64434.64291973761	320.4257242663883	0.8284298061975595	128
722000	28116.81879514776	64401.75629514776	320.2638157783088	0.8306308442822667	128
723000	28538.375724608602	65377.6413496086	325.1565137609286	0.8287187299672547	128
724000	28329.279798670963	65107.56104867096	324.6182438895707	0.8289047897378435	128
725000	28835.723818655242	65553.32538115524	324.08266329889204	0.8280626555467889	128
726000	28095.024079419614	65052.578766919614	326.20057526774775	0.82813809434261	128
727000	28147.98962140124	65103.76696515124	326.1848877971182	0.8282431268921281	128
728000	28352.133265809098	64730.1410783091	321.08528759197605	0.8263995325723255	128
729000	28322.799840351334	65206.670934101334	325.5502175567931	0.8280545791133933	128
730000	28364.891880488954	64994.751255488954	323.3082194191559	0.8280033641841918	128
731000	28599.455624921247	64786.33062492125	319.39828113504916	0.8290114371933145	128
732000	28127.310108286852	64483.14604578685	320.88959070561765	0.8270040666714737	128
733000	28047.62809690711	64596.47184690711	322.5931465821098	0.8277605031315942	128
734000	27945.231604830304	64445.587073580304	322.16517169656237	0.8284337173493372	128
735000	28288.232086782285	64853.693024282285	322.7398158130063	0.8280123312503169	128
736000	28167.203329202603	64697.1252042026	322.4261353563311	0.8279101244242636	128
737000	28465.699279705703	64980.1563109557	322.2896371228756	0.8289892407693912	128
738000	27386.8562801152	64371.2625301152	326.4375767471043	0.8284148898055721	128
739000	28182.18606392399	64864.02981392399	323.7670520766009	0.8280929991147855	128
740000	28390.32653691474	64568.67809941474	319.32305023194243	0.8276194287133659	128
741000	28111.18770404422	64426.10176654422	320.52839962360736	0.8289067016837488	128
742000	28350.4648005247	64658.0585505247	320.46378793138825	0.8284673862714131	128
743000	28371.03806467686	65090.26072092686	324.09697165122446	0.8300082495090711	128
744000	28208.666766697657	64777.12770419766	322.76629488431064	0.8280062283194386	128
745000	28033.48660022847	63983.22097522847	317.3051932955413	0.82885938987475	128
746000	28108.35979046271	64448.49260296271	320.75098931675916	0.829012159321811	128
747000	28359.58834080439	65114.40865330439	324.41116927726114	0.8284757740258684	128
748000	28327.300270353036	64861.71823910304	322.4658194853301	0.8281482584149126	128
749000	27609.406504177896	64750.121347927896	327.8172122135652	0.8275882592793882	128
750000	28338.895274083014	64848.778086583014	322.24926343472805	0.8277578405528739	128
751000	28778.162720599328	64898.19397059933	318.80829432755	0.826631242981846	128
752000	28213.44506521616	65184.52319021616	326.31993795636174	0.8268723894383999	128
753000	27478.674321157392	63780.54932115739	320.41331220171435	0.826973104944465	128
754000	28216.190342452377	64644.01846745238	321.52501946100625	0.8260664052580408	128
755000	29002.71470455191	65699.19907955191	323.8962754610391	0.828972686587054	128
756000	28219.071053823514	64991.391366323514	324.5656305265363	0.8293461059044696	128
757000	28100.50948821893	64817.10323821893	324.0737679858758	0.8290252017459085	128
758000	27903.594058213523	64180.67999571352	320.19451508387954	0.8278701685752907	128
759000	27953.04356737039	64429.94200487039	321.9581315622104	0.826942252315708	128
760000	28142.863858319703	64942.7544833197	324.8089759500595	0.830005560455051	128
761000	28188.17595718638	64456.80095718638	320.1198358280916	0.8296022755296178	128
762000	28398.640410587308	64963.78103558731	322.73698862049724	0.8288683506093079	128
763000	27768.912648261467	64457.13139826147	323.8233201031225	0.8288381657726414	128
764000	28041.471608033055	64674.381764283055	323.33514670390673	0.8288326175984227	128
765000	28436.079489051015	64958.704489051015	322.3617305318565	0.8270597260033334	128
766000	28033.550979084626	64226.910354084626	319.45551454437884	0.8265011240870453	128
767000	28121.29598190816	64738.49910690816	323.19651083709084	0.8277443823516482	128
768000	28483.121122101962	65566.27346585196	327.30914503291376	0.8265838362002165	128
769000	28191.723260407744	64887.71935415774	323.89196571636063	0.828086495600033	128
770000	28190.526844851964	64892.116688601964	323.9413381513968	0.8284199735118666	128
771000	28070.136208356183	64639.97995835618	322.77850008124	0.8277097923688574	128
772000	28000.926046046312	64916.97292104631	325.8342124921233	0.8270726729827867	128
773000	28328.057950741553	64782.44857574155	321.7594695715132	0.8262687869286777	128
774000	27795.244543406356	64644.471105906356	325.24443255236866	0.8282523285399235	128
775000	27853.075905516278	64217.67746801628	320.96695924208495	0.8272983576737917	128
776000	28219.82112060307	64153.93830810307	317.1673504217462	0.8288781134441292	128
777000	28467.61375952681	65020.14110327681	322.62565929596394	0.8282930710493945	128
778000	29340.46524112858	66080.87149112858	324.28394561435374	0.8284260422753033	128
779000	27473.98488877964	64194.69973252964	324.1101422309618	0.8291600019345439	128
780000	28327.834447345347	65225.33444734535	325.6705111502576	0.8285264060050167	128
781000	28095.407410214248	65170.59100396425	327.23880999976166	0.8290716123636971	128
782000	28498.27957766014	65647.57645266014	327.8929602860334	0.8290521509110954	128
783000	28633.163153963105	65599.0381539631	326.2740133170683	0.827192406197775	128
784000	28375.24219773145	64719.07813523145	320.7836744204005	0.826510732319998	128
785000	28173.729528422817	64436.67484092282	320.069704877992	0.8288943778011445	128
786000	28212.864625391667	64763.34118789167	322.6075583683145	0.8275485770195458	128
787000	28046.834093967744	64799.638781467744	324.3933786512286	0.8306064700509137	128
788000	28222.262343035953	64769.84046803595	322.58197572390327	0.828302859540822	128
789000	28547.066637955664	65154.558825455664	323.1107986349261	0.8281078428539922	128
790000	28286.696999533917	65227.13059328392	326.049458380343	0.8285875766984737	128
791000	28462.35524194088	65215.21852319088	324.39389582059005	0.8281891846205057	128
792000	28698.180559854023	65395.08290360402	323.8999646024838	0.8276423114434348	128
793000	27561.223977638118	64148.77475888812	322.93478866225877	0.8270703034482356	128
794000	27876.543682903575	64315.817120403575	321.6260398762688	0.8263539878138134	128
795000	27431.378215806675	64244.456340806675	324.9253735343347	0.8262836379311359	128
796000	28398.276225411915	64933.608256661915	322.4738873273682	0.8272617922458217	128
797000	28275.80357589916	64434.17466964916	319.14669547970084	0.8286841652069249	128
798000	28274.074238204572	65215.22267570457	326.0557678465523	0.8298435996771133	128
799000	28296.42731257109	64662.12262507109	320.97661307016466	0.8287480925580784	128
800000	27487.82093581441	64069.76624831441	322.8853127933503	0.8303147940054579	128
801000	28076.743347427924	64628.712097427924	322.62072894805175	0.8293484633737249	128
802000	28162.07405488228	64898.23030488228	324.24643359667266	0.8300570708650072	128
803000	28584.785511789494	64873.676136789494	320.2987074712254	0.828751312334678	128
804000	27978.32600265724	64410.96662765724	321.5674963045569	0.8298581884847779	128
805000	28301.450568423723	64575.12634967372	320.16441582704533	0.8297848582296659	128
806000	28554.467233138566	65401.74848313857	325.22726252956977	0.8278873758568732	128
807000	28517.394943411462	65176.07072466146	323.5625633110985	0.8298250741479656	128
808000	28362.18138345226	64892.47825845226	322.4294452402441	0.8307326611133734	128
809000	28173.784015463025	64375.776202963025	319.53171083029355	0.8296999822788852	128
810000	27706.5360579681	64937.8407454681	328.61679052426604	0.8294763773852487	128
811000	27906.00110947457	63950.32142197457	318.1400425566905	0.8303601795020473	128
812000	28773.926290150674	65375.27004015067	323.05653032993524	0.8294277532388724	128
813000	28066.347328424163	64575.46451592416	322.2425057550722	0.829257866291581	128
814000	28911.49973023223	65039.04660523223	318.8746299176405	0.8290091167255084	128
815000	28246.406523717626	65419.644804967626	328.10427568710645	0.8293426674116279	128
816000	27343.530300993647	64255.23342599365	325.7958730034639	0.8280321104500324	128
817000	27939.09156742308	64279.16578617308	320.7504721473978	0.8282910505393103	128
818000	27585.711980242282	64072.81354274228	322.048187987011	0.8292187106013681	128
819000	27798.22585605859	64478.88991855859	323.75663973345775	0.8297484157598507	128
820000	28077.83839597559	64976.92823972559	325.6845436789306	0.8300935647582545	128
821000	28278.482406152645	65254.150374902645	326.360449556339	0.8307440455715047	128
822000	28177.050121286768	65020.87824628677	325.1967840152039	0.8301296359047405	128
823000	28026.339738470153	64270.09755097015	319.90034915110823	0.828665209075833	128
824000	27897.24485948583	64097.12767198583	319.5130927332827	0.8292271972606324	128
825000	28501.584876445297	65231.8270639453	324.1942339691274	0.8284297337341667	128
826000	28461.878521997773	65022.16758449777	322.69416699737235	0.8282872474880106	128
827000	27954.28117869195	64422.82024119195	321.8843487333155	0.8284371162285382	128
828000	28291.95951036224	65017.20951036224	324.1501711395351	0.8293611525871791	128
829000	28237.093023518042	64970.44458601804	324.2216784232397	0.8282324469233306	128
830000	28440.25782433251	65142.21876183251	323.94461355735245	0.8278867323767173	128
831000	28571.09258854849	65319.07305729849	324.3507983738057	0.8284447887275215	128
832000	28096.955718483718	64996.17446848372	325.6856814515257	0.8279521538010687	128
833000	28474.038742124045	65214.698898374045	324.2861866815865	0.8273171998106301	128
834000	28315.584537162154	65080.686099662154	324.5019152612103	0.8259582481120424	128
835000	28217.087725528923	64787.81428802892	322.78629209961855	0.8260505621489856	128
836000	28210.001998785883	65304.03324878588	327.40516614434927	0.8267818510438097	128
837000	28270.35653588694	65318.54794213694	327.0005673139377	0.8294970977789008	128
838000	28038.029421788175	64634.224734288175	323.0110883820458	0.8301199006474144	128
839000	28061.683885548904	65016.488573048904	326.1763027857188	0.8304215957372376	128
840000	28096.056522351806	64732.060428601806	323.3624532461893	0.8296430221112845	128
841000	28527.313633693673	64701.80972744367	319.28902048796147	0.8288919606388363	128
842000	28009.28949580621	65192.34027705621	328.1908843161643	0.8305693880139381	128
843000	28069.57697921194	64628.26057296194	322.67999655686964	0.8289970491599081	128
844000	28168.332357795967	64590.72298279597	321.4770261442672	0.828859184158372	128
845000	28624.805662461324	64973.282224961324	320.82463423382427	0.8287474605673495	128
846000	29119.471016816737	65591.23664181674	321.91282752615064	0.8290831266647272	128
847000	28356.777654256322	64500.87140425632	319.0206785453034	0.8297433893643175	128
848000	28768.190760998987	64677.42122974899	316.9476913549757	0.830077264673669	128
849000	28180.200805734552	64730.52111823455	322.60617925001736	0.830344258203501	128
850000	28685.19845730462	65601.70626980462	325.8382808910997	0.8283371958408129	128
851000	28062.22570710606	64531.32726960606	321.8893135591851	0.8271752722782576	128
852000	28184.092978346627	64575.75704084663	321.2058225311426	0.8274033702045261	128
853000	28129.508902728267	64665.47765272827	322.4795072344288	0.8272851107871237	128
854000	28676.951144564606	65625.6542695646	326.12244821621704	0.8268078285972431	128
855000	28015.26507818571	64350.39007818571	320.70678857533716	0.8277892195413233	128
856000	27871.433646014193	63886.48052101419	317.8816647437289	0.8270973905217128	128
857000	28096.215707786963	64554.56727028696	321.7944302203447	0.828284085474082	128
858000	27740.476457979472	64136.30458297947	321.24257603376026	0.8271918959585461	128
859000	28059.151290435984	64263.909102935984	319.5561212241522	0.8265589197827663	128
860000	28238.431230050395	64710.778886300395	321.91796474180734	0.8273955515263953	128
861000	28499.23986726522	65038.95861726522	322.5126060735592	0.8267392253462874	128
862000	28546.493068832555	64800.641506332555	319.99206051786535	0.827632769121602	128
863000	28409.217033856257	64950.83422135626	322.52936236086896	0.8275477333588206	128
864000	28639.23576391494	64891.52482641494	319.97564901012987	0.8278306393767714	128
865000	28247.753582591075	64703.734051341075	321.7735021001862	0.8292854611429963	128
866000	28085.721712871804	64997.971712871804	325.8006999175038	0.8280984000958356	128
867000	28107.764976909268	64374.73763315927	320.1052516520998	0.8286972825975498	128
868000	27943.3741861952	65043.3585611952	327.4577105514688	0.8297348832989694	128
869000	27805.375386929372	64105.28944942937	320.39600426708574	0.8295508136759302	128
870000	28006.2606490365	64197.3153365365	319.4351725494966	0.8279534354676698	128
871000	27611.25365102809	64517.13255727809	325.7444663689395	0.8300714039869683	128
872000	27729.317973714322	64551.03672371432	325.0016387761643	0.8300342821744116	128
873000	27776.60599598603	63771.85208973603	317.7068959775289	0.8301158750978903	128
874000	27376.15253089188	63772.89471839188	321.25064387579835	0.8306489173652694	128
875000	28023.256921027612	64832.06942102761	324.8877236048239	0.831579032637957	128
876000	28294.233513572894	64807.17101357289	322.27622519743636	0.8288551625501999	128
877000	28216.961850610678	65057.98138186068	325.17199436381355	0.828059673956226	128
878000	28614.224221808836	65383.528909308836	324.5390135434023	0.8287416506617272	128
879000	27801.03729671694	64321.84979671694	322.34573275961014	0.8289745822863763	128
880000	27497.650057675957	64207.80240142596	324.01691383407785	0.8278528479666348	128
881000	28335.483195424313	65194.83475792431	325.3337994180207	0.8279672210935968	128
882000	28698.322093744588	65054.84553124459	320.89565882612493	0.8278738579632746	128
883000	28170.348917532887	64795.13798003289	323.26346703041503	0.8278155656060189	128
884000	27952.379497839545	64619.582622839545	323.63782869216266	0.8261330484609195	128
885000	28563.631554254855	65054.537804254855	322.0817695175453	0.828007716474552	128
886000	27779.384386212274	64743.567979962274	326.2590843615022	0.8294407389104095	128
887000	27494.79591293988	64365.80372543988	325.43668164298435	0.8284956300332174	128
888000	27576.045708536694	64213.561333536694	323.37579621571376	0.8286906311402702	128
889000	27920.279315763968	64595.66212826397	323.7100255350158	0.8289486015670939	128
890000	28361.116634184436	65133.23382168444	324.5638376727501	0.8301067489669475	128
891000	27413.45915689849	64070.59196939849	323.5489445179146	0.8302783300796077	128
892000	27396.231674690498	63816.9387059405	321.462166144616	0.8299325561395527	128
893000	28453.469056651986	65207.390931651986	324.4032393470528	0.8297667255680282	128
894000	28474.95222761517	65145.26863386517	323.66530762423236	0.8279947764558028	128
895000	28172.130486471287	65095.19298647129	325.89613490366304	0.8294657702345737	128
896000	28013.665806898847	64910.17752564885	325.6617882270284	0.82804348261432	128
897000	28239.395527011075	64530.672870761075	320.31977350321364	0.8277615292415369	128
898000	28048.833239555475	64897.407458305475	325.23867473347826	0.8287369454265191	128
899000	27598.010027975426	64142.349871725426	322.55339349719594	0.8285016009069098	128
900000	28065.867925114755	64754.250737614755	323.8247681773345	0.828507306738824	128
901000	28266.99423959927	65323.35361459927	327.07266072291856	0.8282834121825825	128
902000	27641.479900886945	63535.511150886945	316.8135376226253	0.8285714254798414	128
903000	28010.48216162197	64621.71653662197	323.1438285181416	0.82917598428166	128
904000	28645.19554007583	64965.01585257583	320.5717039381363	0.8291732817446964	128
905000	28382.547682369244	65128.407057369244	324.33207684292256	0.8297691296055631	128
906000	27768.66574975167	64480.87278100167	324.0350492396847	0.8288567447281374	128
907000	27989.15008744021	64607.80243119021	323.20930215929644	0.8290792930727968	128
908000	28064.257202100474	64636.483764600474	322.79953163527074	0.8276530023064065	128
909000	28732.979166337464	65128.20182258746	321.23723195035905	0.8292426414697209	128
910000	27786.058278284327	63525.37077828433	315.44793468483743	0.8280959610983227	128
911000	27895.548375113285	64672.728062613285	324.60852110557613	0.8275429891144755	128
912000	28354.85077798512	64640.32734048512	320.2685737364338	0.8284526008866697	128
913000	27880.250680850353	64507.87568085035	323.2884980275074	0.8273720859486038	128
914000	28131.6043265622	64426.9480765622	320.3556650568956	0.8273281162465663	128
915000	29006.875499054207	65297.37549905421	320.3129123896855	0.8288612593736505	128
916000	28134.402755217743	64443.44181771774	320.4765447756364	0.8286414173885446	128
917000	28064.535662839597	64259.9106628396	319.4733051704114	0.8279077802766225	128
918000	28445.651457633707	64717.50302013371	320.1483146209267	0.8273989510759802	128
919000	27956.985116883356	64153.895273133356	319.4868550076804	0.8278615539634379	128
920000	29022.305892673612	65614.75901767361	322.97805849883025	0.8273691986128379	128
921000	27805.849926428695	64186.435863928695	321.10804304387824	0.8282790322929762	128
922000	27746.34409721481	64545.34019096481	324.80108049780864	0.8297431331827042	128
923000	27828.02476371231	64586.24741996231	324.44119957818054	0.8287496120004165	128
924000	28045.97311600845	64464.92624100845	321.44668554173103	0.8274006546599384	128
925000	28259.014409659023	65252.49097215902	326.5176345642509	0.8275188386591065	128
926000	28423.99320038996	64763.39945038996	320.7445764166777	0.8290353638295656	128
927000	27797.96968028578	64467.11811778578	323.65499871496155	0.8271828652867136	128
928000	28666.441007831134	65556.26522658113	325.6027619639126	0.8273858632352101	128
929000	28226.836397790466	65055.29733529047	325.0611477306842	0.8275820438715479	128
930000	28315.82218699233	65333.72062449233	326.73319075408756	0.8277380270139304	128
931000	27793.91067902412	64296.90286652412	322.18844431782594	0.8277889688579969	128
932000	28725.37728151621	65245.17415651621	322.336768490679	0.8289199298181232	128
933000	28667.997050665843	64771.33689441584	318.66097001546234	0.8277917350189097	128
934000	28481.655076052295	64635.709763552295	319.1085973367434	0.8298104197568544	128
935000	28660.43286624999	64952.34692874999	320.3253934102743	0.8303032797875024	128
936000	27918.104743342148	64785.76099334215	325.40709955551154	0.8290120662811652	128
937000	27907.70868473599	63919.34149723599	317.8515310089373	0.8268952131011663	128
938000	28135.13638498739	65013.01919748739	325.49736284805675	0.8283844989546495	128
939000	27734.54682106903	64581.36713356903	325.22319413059336	0.8296024011614062	128
940000	28760.745569005318	65532.93306900532	324.5644582759838	0.8290220756092469	128
941000	27312.513973295107	64317.92803579511	326.62299920214934	0.828831329200445	128
942000	28203.516682807298	65494.8721515573	329.14682016379874	0.8280643423820786	128
943000	27684.420827986207	64477.27239048621	324.7468466707752	0.8289535427506658	128
944000	28376.372723772598	65206.2633487726	325.0737666631026	0.8280658094931931	128
945000	27625.71597850538	64181.09879100538	322.6508626828434	0.8286249251160154	128
946000	28353.705746375606	64643.65887137561	320.3080854756457	0.8293140388302948	128
947000	28290.9149276503	64800.1727401503	322.24374696153967	0.8287037704536587	128
948000	27634.991070229386	64791.940288979386	327.9605026046338	0.829341870004182	128
949000	27788.445062107116	64758.788812107116	326.31345610036533	0.829132154697522	128
950000	27992.75596099795	64600.14658599795	323.10990220803296	0.8296490255614043	128
951000	28233.939306959102	64603.2439944591	321.00847070282765	0.8296515906107828	128
952000	28087.569013927423	65407.02213892742	329.3948201115747	0.828264554569034	128
953000	27971.127406351734	64984.439906351734	326.6927136320677	0.8290132534420661	128
954000	28208.640996800736	65205.547246800736	326.54790621087227	0.8288572819513828	128
955000	28359.512481407146	64304.469512657146	317.26302675360745	0.8273896316573304	128
956000	28013.508108652954	64180.79717115295	319.22540865650774	0.8295937416979785	128
957000	28779.885129704722	65743.32653595472	326.252533549591	0.829533341522236	128
958000	28332.970277900866	64980.181215400866	323.4613705060488	0.8274678399992735	128
959000	28365.956716003246	64438.964528503246	318.3932486760379	0.8283890299044927	128
960000	27487.065773557406	64159.358742307406	323.68275347069067	0.8277432252707672	128
961000	28298.55060808774	65103.82404558774	324.8564865753946	0.8292189895419165	128
962000	28136.029003219504	64955.040721969504	324.9777455516671	0.8300626282541402	128
963000	28415.546426452114	64854.050332702114	321.6192477186556	0.8283649999491184	128
964000	28444.4842190888	64547.1795315888	318.6552811524868	0.8301286216590109	128
965000	27835.34932727099	64885.90792102099	327.02146095613875	0.8278554917735766	128
966000	28070.042296071304	65036.042296071304	326.275116611706	0.828340791317833	128
967000	28067.18933646573	64560.45886771573	322.102628681789	0.8268409385647392	128
968000	28152.75656352815	64636.35812602815	322.0172957371559	0.8271680485797792	128
969000	27785.589913212927	64698.88678821293	325.80994001009435	0.8279065825263415	128
970000	27952.11606023059	64582.51449773059	323.3129773772809	0.8267342783444908	128
971000	27969.027341636538	64202.76952913654	319.81194766826417	0.8277558634181975	128
972000	28179.871827526775	64699.254640026775	322.3331138271917	0.8301399619629063	128
973000	28113.74113499286	64957.19035374286	325.1934396533334	0.8292784859179021	128
974000	28074.999157576996	64911.155407577	325.1290693068163	0.829100407907628	128
975000	27986.32849594776	64633.03162094776	323.4568883715832	0.8290346893141329	128
976000	28332.02225346974	64667.52225346974	320.7100984592502	0.8271073673500273	128
977000	27935.76402382512	64824.84605507512	325.59621115200133	0.8272795692174529	128
978000	27414.793579811172	64011.40295481117	323.0147430455331	0.8264095919110568	128
979000	28579.12496546819	65239.97652796819	323.5817675333856	0.8265429367260111	128
980000	27977.146636861144	63973.00991811114	317.7123434948025	0.8266057428412222	128
981000	27823.404764294857	64799.68601429486	326.36586259565513	0.8264663813982152	128
982000	27521.35451456078	64363.07717081078	325.1782003961505	0.8273350104708226	128
983000	27862.557763731398	64928.5226074814	327.1574420202328	0.8273486656103045	128
984000	28039.701825190976	64185.287762690976	319.0338491250406	0.8258823028880454	128
985000	27390.461732416006	63713.391419916006	320.59914839224854	0.8274032516486928	128
986000	28437.918081859418	64973.50401935942	322.47612839460095	0.8271279069147599	128
987000	28223.056781156454	64445.072406156454	319.7084448400668	0.8285489753699994	128
988000	27929.075913706503	64372.4587262065	321.66231068748255	0.8266948534887073	128
989000	27994.858834182436	64679.511177932436	323.79184172799125	0.8267771284252856	128
990000	27754.337166896963	64302.64185439696	322.5883886239848	0.8281971616131594	128
991000	28080.24758828123	64491.13040078123	321.3754540816858	0.8280050773245086	128
992000	27047.27535049687	63932.20113174687	325.55952660529846	0.8286948668506527	128
993000	27845.765059457684	64489.683028207684	323.4323055879374	0.8283443653858804	128
994000	27882.785151885648	64642.96093313565	324.4584385568943	0.8282088426876444	128
995000	27699.5762258505	64186.1816946005	322.0438092864177	0.8266199420371372	128
996000	27965.863365334284	64223.566490334284	320.02343545912436	0.8274325333926251	128
997000	28218.268729027943	64812.61247902794	322.9947458302252	0.8262316986517507	128
998000	28168.047488966724	65123.094363966724	326.17844041907927	0.8284772903387272	128
999000	27617.241616883024	64188.870523133024	322.7942565077843	0.8266496923399407	128
1000000	28058.35784997727	64885.78753747727	325.05204554992326	0.8276865050216342	128
1001000	28024.09472092334	64583.84081467334	322.6893745612899	0.8279244533707109	128
1002000	27833.297008858528	64854.86732135853	326.7656000340694	0.8287160040585724	128
1003000	27854.42510496505	64597.93291746505	324.3113211125512	0.8273622862957077	128
1004000	27996.64454880281	64185.94923630281	319.41972642456903	0.8285041624701889	128
1005000	28395.362563395873	65112.05787589587	324.07466441276887	0.8283435470315641	128
1006000	27740.917389445938	64771.26895194594	326.84310648236635	0.8302001061018982	128
1007000	28163.838449725823	65186.94782472582	326.7791843492958	0.8297671426848472	128
1008000	27849.49102348811	64797.20977348811	326.1137597709453	0.8295130711198293	128
1009000	28082.10604925017	64846.86386175017	324.4988812009567	0.8280614131283627	128
1010000	27557.120825663907	63734.34348191391	319.31308610224585	0.8271586539499932	128
1011000	27477.285370428814	64219.89474542881	324.30339118234286	0.8278193467484035	128
1012000	28398.77450425166	64281.93075425166	316.71755098914724	0.8285928521339561	128
1013000	27905.17881149234	64277.63193649234	321.03625993651417	0.8271701747072169	128
1014000	27962.282680601755	64733.630336851755	324.55704551513685	0.8288670024975573	128
1015000	28629.702712537895	65197.480056287895	322.7602612417608	0.8299002983344422	128
1016000	28199.02065326128	64504.46596576128	320.4448250548031	0.8292334139370614	128
1017000	27980.54554866656	64851.17836116656	325.43337175907135	0.8280425088623325	128
1018000	28022.205142462743	64623.15045496274	323.05301357827767	0.8274834878255489	128
1019000	28124.350296868302	65367.6237343683	328.72243098582385	0.8289626180634343	128
1020000	28259.078995893127	64654.36805839313	321.2378180756353	0.8265798666655358	128
1021000	27876.342444349022	64474.73306934902	323.03046499412005	0.8270412128874437	128
1022000	28029.303162135242	64978.15472463524	326.1237583785993	0.8278254998245389	128
1023000	27713.7838822942	64509.8659135442	324.7753599415677	0.8288932016958962	128
1024000	27699.131198966992	64326.15463646699	323.2831884220636	0.8271977803627835	128
1025000	27811.455922610592	64297.76061011059	322.0411544836957	0.8284403169151873	128
1026000	28037.92355254409	64885.14230254409	325.226710882251	0.8287588766659911	128
1027000	27784.32937281934	64389.57937281934	323.0910082873627	0.8280409314878533	128
1028000	27918.650479919626	64590.09188616963	323.6752372759715	0.8276740958960271	128
1029000	27734.49955837545	65042.71049587545	329.2955925500984	0.8284460838050395	128
1030000	27926.23696145095	64149.17055520095	319.7165471600623	0.8285750048858944	128
1031000	28091.817203806073	65168.46954755607	327.2517737117544	0.8291857059838922	128
1032000	27559.546402556938	64292.26515255694	324.21609299413643	0.830251197513429	128
1033000	28157.258084714413	65239.54714721441	327.30152540432226	0.8293620174122243	128
1034000	28306.031081875553	65160.40608187555	325.28987450025807	0.8276291551464247	128
1035000	28343.10468577844	64913.18281077844	322.7805687586856	0.8273558663727721	128
1036000	27944.394095351803	64404.2925328518	321.80808349148595	0.8268737473907911	128
1037000	28202.651659844152	64685.74540984415	322.01281360269036	0.8277023121951882	128
1038000	28008.709072046622	64749.10360329662	324.28384218048143	0.8292504109909306	128
1039000	27783.94951882551	64437.63701882551	323.5185349594635	0.8291431078780763	128
1040000	27946.248736798065	64363.631549298065	321.4328254028452	0.8296938652195467	128
1041000	27689.2901908856	64133.5714408856	321.67024061769087	0.8287640692104618	128
1042000	27834.994812169753	64449.04949966975	323.16872160340426	0.8270659392112947	128
1043000	28189.17314432742	64875.47783182742	323.80642590398304	0.829152008056587	128
1044000	28385.5732325195	64600.3701075195	319.64472957474084	0.8290061105287263	128
